시군명,사업장명,인허가일자,영업상태명,폐업일자,축산업무구분명,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도
안산시,바둑아놀자,20080930,운영중,,동물판매업,경기도 안산시 단원구 와동 115-6번지,경기도 안산시 단원구 와동로 95 (와동),15254,37.3385829531,126.8277457376
안산시,도그하우스,20090105,운영중,,동물판매업,경기도 안산시 단원구 와동 827-7번지,경기도 안산시 단원구 화정천동로 346 (와동),15267,37.3353051777,126.8171914767
안산시,웃는강아지,20160222,운영중,,동물판매업,경기도 안산시 상록구 본오동 797-4번지 101호,경기도 안산시 상록구 반석로 98 (본오동),15543,37.2962906615,126.8705995820
안산시,제이펫,20160613,운영중,,동물판매업,경기도 안산시 상록구 건건동 642-13번지,경기도 안산시 상록구 건건로 61 (건건동),15521,37.3064499314,126.9029884977
안산시,캣츠홀릭,20170709,운영중,,동물판매업,경기도 안산시 상록구 본오동 872-23번지 3층 301호,"경기도 안산시 상록구 본오로 163, 3층 301호 (본오동, 샘골빌딩)",15538,37.2996468778,126.8665446411
안산시,멋진 고양이,20170411,운영중,,동물판매업,경기도 안산시 상록구 사동 1254번지,경기도 안산시 상록구 이화4길 22 (사동),15583,37.3012558455,126.8557928810
안산시,캣츠스토리 장화신은고양이,20160328,운영중,,동물판매업,경기도 안산시 단원구 고잔동 트윈타운 A동 105-2호,"경기도 안산시 단원구 광덕4로 144 (고잔동, 트윈타운)",15461,37.3147880147,126.8283988471
안산시,프렌즈 멍(개쌀롱),20161104,운영중,,동물판매업,경기도 안산시 단원구 와동 106-6번지 102호,"경기도 안산시 단원구 사세충열로3길 8, 102호 (와동)",15255,37.3415847609,126.8287092763
안산시,하버드캣(HAVARD CAT),20150408,운영중,,동물판매업,경기도 안산시 단원구 고잔동,"경기도 안산시 단원구 고잔2길 71, 6층 601호 (고잔동, 안산프라자)",15361,37.3175873506,126.8390194583
안산시,헬로우캣,20160824,운영중,,동물판매업,경기도 안산시 단원구 고잔동 705-8번지 신명타운 108호,"경기도 안산시 단원구 광덕3로 135-6, 108호 (고잔동, 신명타운)",15461,37.3132018243,126.8281317751
안산시,꿈의동물병원,20180704,운영중,,동물판매업,경기도 안산시 단원구 고잔동 718-5번지 대림프라자,"경기도 안산시 단원구 광덕1로 159, 대림프라자 102호 (고잔동)",15476,37.3080917663,126.8272750430
안산시,감동펫,20180508,운영중,,동물판매업,경기도 안산시 단원구 고잔동 539-2번지 대동조이월드,"경기도 안산시 단원구 고잔로 108, 대동조이월드 605호 (고잔동)",15361,37.3184779318,126.8379909051
안산시,도란도란동물병원,20180725,운영중,,동물판매업,경기도 안산시 상록구 사동 1201-3번지,"경기도 안산시 상록구 용신로 266, 101.102호 (사동)",15581,37.3029268148,126.8518757389
안산시,안산동물병원,20180725,운영중,,동물판매업,경기도 안산시 단원구 원곡동 776-11번지 원곡동물병원,"경기도 안산시 단원구 화랑로 47, 원곡동물병원 (원곡동)",15374,37.3301711352,126.7964992945
안산시,우리펫동물병원,20180725,운영중,,동물판매업,경기도 안산시 단원구 신길동 1612번지,"경기도 안산시 단원구 신길로 8, 104-1호 (신길동)",15402,37.3308115102,126.7867712757
안산시,트레이더스 안산점 몰리스펫샵,20180528,운영중,,동물판매업,경기도 안산시 단원구 신길동 1687번지 이마트트레이더스 신길점,"경기도 안산시 단원구 중앙대로 397, 이마트트레이더스 신길점 (신길동)",15402,37.3311685625,126.7849423381
안산시,에반스 힐,20161021,운영중,,동물판매업,경기도 안산시 상록구 본오동 885-17번지 홈네스트빌 2층,"경기도 안산시 상록구 충장로3안길 47, 2층 (본오동, 홈네스트빌 )",15552,37.2922347658,126.8616860853
안산시,소중하개 사랑하개,20180517,운영중,,동물판매업,경기도 안산시 상록구 부곡동 654-10번지,"경기도 안산시 상록구 정재로 124, 101호 (부곡동)",15301,37.3363695596,126.8640409058
안산시,쿨펫동물병원 상록점,20180706,운영중,,동물판매업,경기도 안산시 상록구 본오동 880번지 롯데마트,"경기도 안산시 상록구 반석로 20, 롯데마트 3층 (본오동)",15540,37.2951170380,126.8608461227
안산시,그랜드비,20180510,운영중,,동물판매업,경기도 안산시 단원구 대부동동 34-9번지,경기도 안산시 단원구 나루개길 25 (대부동동),15643,37.2427317797,126.6180487982
안산시,강아지이발소,20180528,운영중,,동물판매업,경기도 안산시 단원구 고잔동 701-1번지 한영빌딩,"경기도 안산시 단원구 적금로 59-1, 한영빌딩 1층 (고잔동)",15459,37.3134228129,126.8252659456
안산시,펫커커,20140421,운영중,,동물판매업,경기도 안산시 단원구 고잔동 533번지 뉴코아아울렛 지하2층 1호,"경기도 안산시 단원구 당곡로 20, 지하2층 1호 (고잔동, 뉴코아아울렛)",15360,37.3186971832,126.8337372745
안산시,더펫애견용품마트,20140623,운영중,,동물판매업,경기도 안산시 상록구 팔곡일동 607번지,경기도 안산시 상록구 능앞길 3-50 (팔곡일동),15522,37.3005887644,126.8880743030
안산시,써니펫,20140731,운영중,,동물판매업,경기도 안산시 상록구 월피동 518-104번지,"경기도 안산시 상록구 광덕산2로 8, 104호 (월피동)",15258,37.3359750951,126.8441250978
안산시,마이독,20141103,운영중,,동물판매업,경기도 안산시 단원구 고잔동 730-1번지 103호,"경기도 안산시 단원구 한양대학로 212, 103호 (고잔동)",15466,37.3138358920,126.8367150284
안산시,꼬리치는 강아지,20150309,운영중,,동물판매업,경기도 안산시 단원구 와동 709-6번지,"경기도 안산시 단원구 와동로 74, 1층 (와동)",15255,37.3367017478,126.8290477953
안산시,마이펫살롱,20160714,운영중,,동물판매업,경기도 안산시 상록구 본오동 960-13번지,경기도 안산시 상록구 고목로3길 45 (본오동),15573,37.2867629417,126.8595198866
안산시,멍Mother,20180511,운영중,,동물판매업,경기도 안산시 상록구 사동 1399-5번지,"경기도 안산시 상록구 장화3안길 25-3, 203호 (사동)",15630,37.2840347469,126.8537740998
안산시,Hello 멍뭉,20180614,운영중,,동물판매업,경기도 안산시 상록구 본오동 871-11번지,"경기도 안산시 상록구 샘골로 120, 201호 (본오동)",15541,37.2944531002,126.8632157408
안산시,아이러브도그,20080901,운영중,,동물판매업,경기도 안산시 단원구 원곡동 775-16번지,경기도 안산시 단원구 화랑로 37 (원곡동),15374,37.3310000085,126.7964631770
안산시,챌린저애견,20090122,운영중,,동물판매업,경기도 안산시 단원구 고잔동 507-6번지,경기도 안산시 단원구 삼일로 465 (고잔동),15271,37.3302223732,126.8283293107
안산시,마또,20180504,운영중,,동물판매업,경기도 안산시 상록구 본오동 871번지 신안코아,"경기도 안산시 상록구 석호로 315, 신안코아 127동 338호 (본오동)",15541,37.2950408144,126.8649627505
안산시,바둑아 놀자,20180504,운영중,,동물판매업,경기도 안산시 단원구 와동 709번지 와동피아노교습소,경기도 안산시 단원구 와동로 80 (와동),15255,37.3372780318,126.8287982116
안산시,아띠,20180521,운영중,,동물판매업,경기도 안산시 단원구 선감동 400번지,경기도 안산시 단원구 선감로 101-35 (선감동),15651,37.2275160297,126.6330110508
안산시,파충류이야기,20160622,운영중,,동물판매업,경기도 안산시 상록구 이동 716-11번지 덕성프라자 402호,"경기도 안산시 상록구 광덕1로 382, 402호 (이동, 덕성프라자)",15495,37.3081979395,126.8519892783
안산시,주주애견할인매장,20090205,운영중,,동물판매업,경기도 안산시 상록구 이동 716-11번지,경기도 안산시 상록구 광덕1로 382 (이동),15495,37.3081979395,126.8519892783
안산시,강아지도시,20090814,운영중,,동물판매업,경기도 안산시 단원구 고잔동 729-7번지,경기도 안산시 단원구 광덕4로 250 (고잔동),15464,37.3142553741,126.8403239949
안산시,도그맘,20110406,운영중,,동물판매업,경기도 안산시 상록구 본오동 923-10번지 101호,"경기도 안산시 상록구 샘골로 62, 101호 (본오동)",15562,37.2893987364,126.8635408453
안산시,(주)밀레펫(이마트고잔점),20120813,운영중,,동물판매업,경기도 안산시 단원구 초지동 742-6번지,경기도 안산시 단원구 원포공원1로 46 (초지동),15455,37.3031213109,126.8118791595
안산시,(주)한라펫,20120814,운영중,,동물판매업,경기도 안산시 단원구 초지동 666-1번지,경기도 안산시 단원구 화랑로 260 (초지동),15396,37.3198677855,126.8153228478
안산시,졸리펫,20120831,운영중,,동물판매업,경기도 안산시 상록구 월피동 453-8번지,경기도 안산시 상록구 월피로 51 (월피동),15282,37.3333342603,126.8503254392
안산시,우리고양이,20120919,운영중,,동물판매업,경기도 안산시 단원구 고잔동 724번지 골든오피스텔,"경기도 안산시 단원구 광덕대로 206, 골든오피스텔 111호 (고잔동)",15462,37.3146478947,126.8311630069
안산시,1%애견,20130311,운영중,,동물판매업,경기도 안산시 상록구 사동 1577-6번지,경기도 안산시 상록구 용신로 168 (사동),15578,37.3031736145,126.8409118128
안산시,별이네집애견샵,20130410,운영중,,동물판매업,경기도 안산시 상록구 사동 1413-3번지,경기도 안산시 상록구 장화2길 24 (사동),15629,37.2833452088,126.8500430074
안산시,펫맘,20170118,운영중,,동물판매업,경기도 안산시 단원구 초지동 742-10번지 102호,"경기도 안산시 단원구 원포공원2로 31, 102호 (초지동, 메가쇼핑2)",15455,37.3016726307,126.8131009574
안산시,개·고양이,20171031,운영중,,동물판매업,경기도 안산시 단원구 원곡동 846-8번지 삼우상가,"경기도 안산시 단원구 라성안길 1, 1층 (원곡동)",15382,37.3264762350,126.8013045588
안산시,펫스토어,20150727,운영중,,동물판매업,경기도 안산시 단원구 고잔동 775-4번지,경기도 안산시 단원구 광덕동로 39 (고잔동),15477,37.3078374547,126.8320470514
안산시,개스트하우스,20170704,운영중,,동물판매업,경기도 안산시 상록구 월피동 463-9번지 102호,"경기도 안산시 상록구 충장로 631, 102호 (월피동)",15280,37.3338339929,126.8535967406
안산시,개날라리,20160603,운영중,,동물판매업,경기도 안산시 상록구 월피동 448번지 안산현대2차아파트 상가동(B동),"경기도 안산시 상록구 충장로 579 (월피동, 안산현대2차아파트 상가동(B동))",15284,37.3309463065,126.8501271665
안산시,샤워하개,20170515,운영중,,동물판매업,경기도 안산시 상록구 본오동 882-3번지,경기도 안산시 상록구 석호로 282-1 (본오동),15552,37.2933161942,126.8618532310
안산시,스타 애완동물 수족관,20150922,폐업 등,20170210,동물판매업,경기도 안산시 상록구 성포동,"경기도 안산시 상록구 화랑로 495 (성포동, 예술인아파트 상가동)",15296,37.3217295929,126.8438278893
안산시,안산애견,20090123,폐업 등,20110701,동물판매업,경기도 안산시 단원구 원곡동 776-11번지,경기도 안산시 단원구 화랑로 47 (원곡동),15374,37.3301711352,126.7964992945
안산시,소중하개 사랑하개,20171128,폐업 등,20180328,동물판매업,경기도 안산시 상록구 부곡동 654-10번지,"경기도 안산시 상록구 정재로 124, 101호 (부곡동)",15301,37.3363695596,126.8640409058
안산시,야옹아 멍멍해봐,20170811,폐업 등,20180115,동물판매업,경기도 안산시 단원구 고잔동 531-2번지,"경기도 안산시 단원구 고잔2길 16, 101호, 103호, 104호 (고잔동, 에머랄드빌딩)",15359,37.3175605920,126.8328260281
안산시,꼬마강아지,20120601,폐업 등,20160303,동물판매업,경기도 안산시 단원구 초지동 728번지 황금프라자 102호,"경기도 안산시 단원구 초지동로 73, 102호 (초지동,황금프라자)",15445,37.3101751423,126.8168020852
안산시,도그앤캣24시동물병원,20120126,폐업 등,20150106,동물판매업,경기도 안산시 단원구 고잔동 531-2번지 101호,"경기도 안산시 단원구 고잔2길 16, 101호 (고잔동)",15359,37.3175605920,126.8328260281
안산시,뽀삐,20111228,폐업 등,20130221,동물판매업,경기도 안산시 상록구 본오동 1113-0번지 1층 102호,"경기도 안산시 상록구 용신로 403, 102호 (본오동,1층)",15533,37.3017288463,126.8670709978
안산시,쥬시동물병원,20100317,폐업 등,20180502,동물판매업,경기도 안산시 단원구 고잔동 717번지 강희그랜드빌 102호,"경기도 안산시 단원구 광덕대로 145, 102호 (고잔동,강희그랜드빌 )",15476,37.3094547695,126.8289413408
안산시,쿨펫동물병원,20090402,폐업 등,20120126,동물판매업,경기도 안산시 단원구 고잔동 707-2번지 홈플러스 고잔점 3층,"경기도 안산시 단원구 광덕대로 175 (고잔동,홈플러스 고잔점 3층)",15471,37.3118423845,126.8288794375
안산시,펫츠고,20160314,폐업 등,20160318,동물판매업,경기도 안산시 상록구 성포동 홈플러스 1층,"경기도 안산시 상록구 충장로 432, 1층 (성포동, 홈플러스 안산점)",15294,37.3171155208,126.8500197833
안산시,해피하우스,20080722,폐업 등,20170308,동물판매업,경기도 안산시 상록구 본오동 882-4번지,경기도 안산시 상록구 석호로 284 (본오동),15552,37.2933163554,126.8619885640
안산시,애견짱,20080618,폐업 등,20130319,동물판매업,경기도 안산시 단원구 선부동 1060-8번지,경기도 안산시 단원구 석수로 42 (선부동),15232,37.3401737094,126.8078808350
안산시,꿈의동물병원,20130226,폐업 등,20180705,동물판매업,경기도 안산시 단원구 고잔동 718-5번지,경기도 안산시 단원구 광덕1로 159 (고잔동),15476,37.3080917663,126.8272750430
안산시,아쿠아플러스(주)안산선부점,20120814,폐업 등,20171116,동물판매업,경기도 안산시 단원구 선부동 1077-1번지,경기도 안산시 단원구 삼일로 316 (선부동),15368,37.3336939858,126.8125465137
안산시,애견의 꿈,20120605,폐업 등,20170116,동물판매업,경기도 안산시 단원구 선부동 1008-8번지,경기도 안산시 단원구 선부로 73-1 (선부동),15225,37.3410040678,126.8033308735
안산시,쿨펫동물병원 홈플러스 고잔점,20120126,폐업 등,20180423,동물판매업,경기도 안산시 단원구 고잔동 707-2번지,경기도 안산시 단원구 광덕대로 175 (고잔동),15471,37.3118423845,126.8288794375
안산시,뽀삐,20110623,폐업 등,20111228,동물판매업,경기도 안산시 상록구 본오동 1113번지,경기도 안산시 상록구 용신로 403 (본오동),15533,37.3017288463,126.8670709978
안산시,The아지,20140521,폐업 등,20180212,동물판매업,경기도 안산시 상록구 일동 666-5번지 102호,"경기도 안산시 상록구 석삼말로 29, 102호 (일동)",15517,37.3047278415,126.8658474201
안산시,지호캣,20140515,폐업 등,20180430,동물판매업,경기도 안산시 상록구 본오동 878-9번지 207호,"경기도 안산시 상록구 본삼로 17, 207호 (본오동)",15537,37.3011190949,126.8618837784
안성시,일죽캣,20180720,운영중,,동물판매업,경기도 안성시 일죽면 화곡리 923-4번지,경기도 안성시 일죽면 죽화로 324-37,17526,37.1036579285,127.4608862005
안성시,프리티도그,20180510,운영중,,동물판매업,경기도 안성시 공도읍 용두리 104-2번지 프리티도그,"경기도 안성시 공도읍 덕봉서원로 27, 프리티도그",17550,37.0067682956,127.1695804053
안성시,팜스펫,20171222,운영중,,동물판매업,경기도 안성시 일죽면 송천리 592-12번지,경기도 안성시 일죽면 서동대로 7380,17529,37.0887096737,127.4678033129
안성시,프리티도그(Pretty Dog),20180504,운영중,,동물판매업,경기도 안성시 공도읍 용두리 104-2번지,경기도 안성시 공도읍 덕봉서원로 27,17550,37.0067682956,127.1695804053
안성시,밀레쥬,20180411,운영중,,동물판매업,경기도 안성시 공도읍 만정리 306-1번지,"경기도 안성시 공도읍 서동대로 4335, 1층",17549,37.0058007167,127.1842177127
안성시,롯데마트안성점쿨펫,20140915,운영중,,동물판매업,경기도 안성시 공도읍 양기리 306번지,경기도 안성시 공도읍 서동대로 4478 (롯데마트),17558,37.0077406357,127.1995474709
안성시,메리네애견샵,20180612,운영중,,동물판매업,경기도 안성시 공도읍 만정리 417-93번지,경기도 안성시 공도읍 공도로 66-1,17562,36.9988043694,127.1684957779
안성시,코디애견샵,20180411,운영중,,동물판매업,경기도 안성시 공도읍 용두리 95-1번지,"경기도 안성시 공도읍 덕봉서원로 43, 용두빌딩 1층",17550,37.0081913619,127.1700216976
안성시,밀레쥬,20180416,운영중,,동물판매업,경기도 안성시 공도읍 만정리 306-1번지,경기도 안성시 공도읍 서동대로 4335,17549,37.0058007167,127.1842177127
안성시,Pretty Dog(프리티도그),20151120,운영중,,동물판매업,경기도 안성시 공도읍 용두리 104-2번지 1층,경기도 안성시 공도읍 덕봉서원로 27,17550,37.0067682956,127.1695804053
안성시,경기관상어,20141204,운영중,,동물판매업,경기도 안성시 공도읍 양기리 306번지,경기도 안성시 공도읍 서동대로 4478,17558,37.0077406357,127.1995474709
안성시,코디애견샾,20180416,운영중,,동물판매업,경기도 안성시 공도읍 용두리 95-1번지,경기도 안성시 공도읍 덕봉서원로 43,17550,37.0081913619,127.1700216976
안성시,플러스 동물병원,20120529,운영중,,동물판매업,경기도 안성시 공도읍 만정리 817-2번지,경기도 안성시 공도읍 공도4로 817-2,17561,37.0003851920,127.1720829698
안성시,밀레 쥬,20160407,운영중,,동물판매업,경기도 안성시 공도읍 만정리 306-1번지,경기도 안성시 공도읍 서동대로 4335,17549,37.0058007167,127.1842177127
안성시,메리네 애견샵,20170921,운영중,,동물판매업,경기도 안성시 공도읍 만정리 417-93번지 101호,"경기도 안성시 공도읍 공도로 66-1, 101호",17562,36.9988043694,127.1684957779
안성시,TIARA PET(티아라 펫),20150528,운영중,,동물판매업,경기도 안성시 일죽면 월정리 997-3번지 2층,"경기도 안성시 일죽면 서동대로 7080, 2층",17530,37.0807980804,127.4369968055
안성시,해피퍼피,20180117,운영중,,동물판매업,경기도 안성시 금광면 삼흥리 786번지,경기도 안성시 금광면 삼흥로 453-15,17534,37.0144659977,127.3632232079
안성시,메리네 애견샵,20180611,운영중,,동물판매업,경기도 안성시 공도읍 만정리 417-93번지,경기도 안성시 공도읍 공도로 66-1,17562,36.9988043694,127.1684957779
안성시,물고기 파는 동물농장,20140730,운영중,,동물판매업,경기도 안성시 공도읍 만정리 417-122번지,경기도 안성시 공도읍 고무다리길 3,17562,36.9990190685,127.1696084261
안성시,펫스토리,20140515,운영중,,동물판매업,경기도 안성시 공도읍 마정리 100-66번지,경기도 안성시 공도읍 대림동산길 27,17548,37.0122766249,127.2027726851
안성시,애견호텔리어,20130910,운영중,,동물판매업,경기도 안성시 대덕면 내리 705-12번지,경기도 안성시 대덕면 내리4길 14,17547,37.0001034299,127.2230187655
안성시,로얄수족관,20120928,운영중,,동물판매업,경기도 안성시 석정동 149-3번지,경기도 안성시 중앙로 246 (석정동),17578,37.0126617735,127.2559319885
안성시,안성농장,20120925,운영중,,동물판매업,경기도 안성시 공도읍 불당리 240-6번지,경기도 안성시 공도읍 불당길 86,17566,36.9794380311,127.1701609582
안성시,착한강아지,20150825,운영중,,동물판매업,경기도 안성시 공도읍 만정리 817-2번지 우성메디컬프라자 112호,"경기도 안성시 공도읍 공도4로 3, 112호",17561,37.0003851920,127.1720829698
안양시,허니애견,20131217,운영중,,동물판매업,경기도 안양시 만안구 석수동 785-25번지,"경기도 안양시 만안구 충훈로 93, 7-10동 1층 (석수동)",13974,37.4074134874,126.8981785275
안양시,다온동물병원,20140418,운영중,,동물판매업,경기도 안양시 동안구 평촌동 922-1번지 1층,"경기도 안양시 동안구 평촌대로 124, 1층 (평촌동)",14103,37.3834133794,126.9606413227
안양시,아이러브펫,20150206,운영중,,동물판매업,경기도 안양시 동안구 호계동 1060-8번지,경기도 안양시 동안구 신기대로33번길 48 (호계동),14099,37.3820247244,126.9576725528
안양시,라라애견,20080910,운영중,,동물판매업,경기도 안양시 만안구 안양동 714-158번지,경기도 안양시 만안구 장내로 73 (안양동),14003,37.3945531355,126.9168410564
안양시,안양펫애견용품할인마트,20090624,운영중,,동물판매업,경기도 안양시 동안구 호계동 934-26번지,경기도 안양시 동안구 경수대로 643 (호계동),14082,37.3794733702,126.9539255794
안양시,미강애강,20091218,운영중,,동물판매업,경기도 안양시 만안구 석수동 753-1번지,경기도 안양시 만안구 와룡로 43 (석수동),13971,37.4080252062,126.8970933603
안양시,우리고양이,20180321,운영중,,동물판매업,경기도 안양시 동안구 관양동 1437-28번지,"경기도 안양시 동안구 관악대로 409, 3층 (관양동)",13939,37.4050220687,126.9682868716
안양시,안양 고양이숲,20160622,운영중,,동물판매업,경기도 안양시 만안구 안양동 674-243번지 5층,"경기도 안양시 만안구 장내로143번길 29, 5층 (안양동)",13992,37.3990531170,126.9224488373
안양시,평촌동물병원,20180525,운영중,,동물판매업,경기도 안양시 동안구 평촌동 900-1번지 평촌트윈마트 104호,"경기도 안양시 동안구 평촌대로 142, 평촌트윈마트 104호 (평촌동)",14103,37.3849177782,126.9598387825
안양시,제니스펫하우스(Jenny's pet house),20180625,운영중,,동물판매업,경기도 안양시 동안구 비산동 550-1번지 103에비뉴 501호,"경기도 안양시 동안구 관악대로 103, 103에비뉴 5층 501호 (비산동)",13923,37.3990521900,126.9353687314
안양시,개냥아치,20180719,운영중,,동물판매업,경기도 안양시 동안구 평촌동 908-1번지 102호,"경기도 안양시 동안구 관평로79번길 22, 102호 (평촌동)",14103,37.3843333361,126.9633168699
안양시,런투독,20180427,운영중,,동물판매업,경기도 안양시 만안구 안양동 571-9번지 지하,"경기도 안양시 만안구 성결대학로 16, 지하층 (안양동)",14093,37.3831385394,126.9322553323
안양시,강아지집 메종드숑,20180427,운영중,,동물판매업,경기도 안양시 동안구 호계동 1058-2번지 안양신풍빌딩 104호,"경기도 안양시 동안구 평촌대로 137-1, 안양신풍빌딩 104호 (호계동)",14099,37.3842236425,126.9588681198
안양시,묘숙,20180427,운영중,,동물판매업,경기도 안양시 만안구 안양동 591-8번지 영흥빌딩 301호,"경기도 안양시 만안구 시민대로 6, 영흥빌딩 301호 (안양동)",14036,37.3831130705,126.9349200847
안양시,똥싼강아지,20180508,운영중,,동물판매업,경기도 안양시 만안구 안양동 1195-27번지 1층,"경기도 안양시 만안구 양화로28번길 8, 1층 (안양동)",14007,37.3964167090,126.9147835607
안양시,희래네 애견미용실,20180508,운영중,,동물판매업,경기도 안양시 만안구 석수동 781-9번지 1층,"경기도 안양시 만안구 충훈로71번길 46, 1층 (석수동)",13974,37.4058011456,126.8987003239
안양시,펫트리,20160614,운영중,,동물판매업,경기도 안양시 동안구 비산동 1104-1번지 페스따비아 상가 120호,"경기도 안양시 동안구 시민대로159번길 25, 120호 (비산동, Festa via)",14048,37.3905259287,126.9474817613
안양시,도도 그루밍,20180713,운영중,,동물판매업,경기도 안양시 동안구 평촌동 930번지,"경기도 안양시 동안구 관평로69번길 5, 1층 (평촌동)",14103,37.3835049063,126.9648416284
안양시,베이비몽 안양점,20170310,운영중,,동물판매업,경기도 안양시 동안구 관양동 1608-2번지,"경기도 안양시 동안구 부림로 113, 201호 (관양동, 평촌아이파크)",14066,37.3935869932,126.9641702584
안양시,아이러브 강아지,20180528,운영중,,동물판매업,경기도 안양시 만안구 박달동 137-7번지 104호,"경기도 안양시 만안구 박달로 475, 104호 (박달동)",13982,37.4025542889,126.9054813009
안양시,안양애견,20080903,운영중,,동물판매업,경기도 안양시 만안구 안양동 689-55번지,경기도 안양시 만안구 안양로340번길 5 (안양동),13991,37.4022222540,126.9189781650
안양시,경기중앙애견,20090723,운영중,,동물판매업,경기도 안양시 만안구 안양동 510-6번지,경기도 안양시 만안구 안양로 150 (안양동),14034,37.3877508595,126.9308395161
안양시,허니애견,20180418,운영중,,동물판매업,경기도 안양시 만안구 석수동 785-25번지,경기도 안양시 만안구 충훈로93번길 7-10 (석수동),13974,37.4070534544,126.8985969365
안양시,동편동물병원,20180515,운영중,,동물판매업,경기도 안양시 동안구 관양동 1719번지 1층,"경기도 안양시 동안구 동편로27번길 7, 1층 (관양동)",13929,37.4066088857,126.9720585880
안양시,로얄수족관,20121015,운영중,,동물판매업,경기도 안양시 동안구 관양동 1608-3번지 이마트평촌점,"경기도 안양시 동안구 시민대로 300 (관양동,이마트평촌점)",14066,37.3948571886,126.9634807330
안양시,스타독스,20131114,운영중,,동물판매업,경기도 안양시 만안구 안양동 638-5번지 1층,"경기도 안양시 만안구 만안로 212, 1층 (안양동)",13992,37.3997207996,126.9238372504
안양시,오케이독안양점,20151012,운영중,,동물판매업,경기도 안양시 동안구 관양동 1487-20번지 3층,경기도 안양시 동안구 관악대로 472 (관양동),13950,37.4029423899,126.9744770487
안양시,주식회사 그린프레밀리,20120903,운영중,,동물판매업,경기도 안양시 동안구 비산동 411-8번지 리홈안양이마트 3층,"경기도 안양시 동안구 관악대로 104 (비산동,리홈안양이마트 3층)",13954,37.3983043081,126.9352903478
안양시,카페멍,20180427,운영중,,동물판매업,경기도 안양시 만안구 안양동 674-38번지,경기도 안양시 만안구 장내로139번길 56-5 (안양동),13992,37.4001066158,126.9214538595
안양시,이쁘개 이동미용,20180427,운영중,,동물판매업,경기도 안양시 동안구 비산동 1102번지 관악아파트 134동 1702호,"경기도 안양시 동안구 학의로 20, 134동 1702호 (비산동, 관악아파트)",14044,37.3951104296,126.9440904803
안양시,슈퍼바우,20141222,운영중,,동물판매업,경기도 안양시 동안구 평촌동 117-3번지,경기도 안양시 동안구 흥안대로 420 (평촌동),14063,37.3915806818,126.9745377997
안양시,펫갤러리아 안양점,20160603,운영중,,동물판매업,경기도 안양시 동안구 비산동 1112-1번지 안양건설타워 404호,"경기도 안양시 동안구 시민대로 187, 404호 (비산동)",14047,37.3916901099,126.9516478405
안양시,정수동물병원,20180713,운영중,,동물판매업,경기도 안양시 동안구 평촌동 69-1번지 평촌 본 프라자 102호,"경기도 안양시 동안구 흥안대로456번길 11, 평촌 본 프라자 102호 (평촌동)",14061,37.3946355663,126.9765355017
안양시,거성유리 수족관,20180625,운영중,,동물판매업,경기도 안양시 만안구 박달동 74-11번지 1층,"경기도 안양시 만안구 박달로 533, 1층 (박달동)",13987,37.4026945939,126.9119526718
안양시,아이러브강아지,20180528,운영중,,동물판매업,경기도 안양시 만안구 박달동 137-7번지 104호,"경기도 안양시 만안구 박달로 475, 104호 (박달동)",13982,37.4025542889,126.9054813009
안양시,러브펫멀티펫샵안양호계점,20150713,운영중,,동물판매업,경기도 안양시 동안구 호계동 925-11번지,경기도 안양시 동안구 경수대로 685 (호계동),14078,37.3826982040,126.9520604412
안양시,요미독앤캣 안양점,20170623,운영중,,동물판매업,경기도 안양시 동안구 관양동 1406-29번지,경기도 안양시 동안구 관악대로 319 (관양동),13937,37.4035771599,126.9584276176
안양시,토토로펫평촌점,20151105,운영중,,동물판매업,경기도 안양시 동안구 평촌동 87-3번지 4층,"경기도 안양시 동안구 흥안대로 457, 4층 (평촌동)",14058,37.3947794154,126.9751690015
안양시,개냥이(Kaenyange),20170516,운영중,,동물판매업,경기도 안양시 동안구 관양동 1725-1번지,"경기도 안양시 동안구 동편로 6, 211호 (관양동, 스마트프라자)",13929,37.4056626613,126.9714264777
안양시,개냥아치,20180709,운영중,,동물판매업,경기도 안양시 동안구 평촌동 908-1번지 102호,"경기도 안양시 동안구 관평로79번길 22, 1층 102호 (평촌동)",14103,37.3843333361,126.9633168699
안양시,아롱이네 애견하우스,20170324,운영중,,동물판매업,경기도 안양시 동안구 호계동 1084-2번지,"경기도 안양시 동안구 경수대로610번길 68, 1층 (호계동)",14109,37.3780610134,126.9596507639
안양시,위즈펫,20160701,운영중,,동물판매업,경기도 안양시 동안구 비산동 411-8번지,"경기도 안양시 동안구 관악대로 104, 2층 (비산동, 리홈안양이마트)",13954,37.3983043081,126.9352903478
안양시,럭셔리애견사랑,20110621,운영중,,동물판매업,경기도 안양시 만안구 안양동 689-147번지,경기도 안양시 만안구 안양로 340 (안양동),13991,37.4019699960,126.9190123284
안양시,얼짱펫,20110715,운영중,,동물판매업,경기도 안양시 동안구 관양동 1501번지,경기도 안양시 동안구 인덕원로30번길 36 (관양동),13951,37.4011135911,126.9755280741
안양시,헬로도그맘,20110801,운영중,,동물판매업,경기도 안양시 만안구 안양동 1384번지 청솔프라자 107호,"경기도 안양시 만안구 장내로 164 (안양동,청솔프라자 107호)",13995,37.3988570115,126.9256225438
안양시,아담스펫 안양점,20111125,운영중,,동물판매업,경기도 안양시 만안구 안양동 838-20번지,"경기도 안양시 만안구 안양로 369, 1층 (안양동)",13988,37.4040225117,126.9165365763
